DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2020-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2021-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2021-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,EE,2021-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-01,1708.240,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-02,1573.380,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-03,1330.770,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-04,1129.270,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-05,1080.310,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-06,1214.600,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-07,1466.090,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-08,1345.530,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-09,1202.260,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-10,1460.300,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-11,1529.200,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2017-12,1346.760,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-01,1551.720,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-02,1313.080,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-03,896.080,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-04,626.390,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-05,1096.320,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-06,1365.340,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-07,1562.200,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-08,1985.180,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-09,1167.140,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-10,992.010,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-11,1271.640,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2018-12,1594.030,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-01,1381.780,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-02,884.710,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-03,995.420,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-04,905.860,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-05,733.480,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-06,841.791,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-07,795.490,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-08,819.955,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-09,610.059,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-10,680.233,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-11,762.824,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2019-12,1006.395,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-01,1030.320,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-02,756.840,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-03,457.069,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-04,338.206,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-05,210.610,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-06,206.898,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-07,293.980,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-08,330.832,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-09,311.626,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-10,338.599,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-11,616.990,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2020-12,829.830,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2021-01,582.289,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2021-02,517.470,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2021-03,644.070,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2021-04,411.780,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2021-05,363.609,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2021-06,253.961,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2021-07,458.755,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2021-08,622.200,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,EL,2021-09,357.920,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-01,3209.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-02,2253.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-03,2118.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-04,1921.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-05,2101.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-06,2887.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-07,3397.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-08,3096.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-09,2773.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-10,2945.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-11,2898.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2016-12,3815.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-01,4232.925,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-02,3239.224,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-03,2521.119,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-04,2325.285,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-05,2535.485,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-06,3191.122,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-07,3637.310,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-08,3615.313,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-09,3012.710,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-10,3035.731,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-11,3386.913,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2017-12,3162.909,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-01,3293.402,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-02,2821.025,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-03,2006.882,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-04,1815.523,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-05,2528.477,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-06,2997.679,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-07,3500.785,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-08,3289.149,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-09,3040.631,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-10,2919.588,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-11,2925.634,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2018-12,3664.469,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-01,3931.972,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-02,2643.802,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-03,2294.518,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-04,2266.818,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-05,2152.371,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-06,2775.855,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-07,3225.465,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-08,3145.399,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-09,2690.474,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-10,2637.294,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-11,2259.771,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2019-12,2460.346,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-01,3167.617,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-02,2379.653,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-03,1995.422,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-04,1744.745,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-05,1818.517,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-06,1981.831,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-07,2786.993,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-08,2729.217,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-09,2441.290,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-10,2212.992,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-11,2407.708,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2020-12,3000.645,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2021-01,2654.348,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2021-02,1765.822,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2021-03,2390.797,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2021-04,2383.436,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2021-05,1975.664,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2021-06,2692.637,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2021-07,3435.412,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2021-08,3495.287,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,CF,GWH,EL,2021-09,2791.010,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-01,2000.670,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-02,1239.830,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-03,763.960,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-04,764.460,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-05,971.590,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-06,1417.080,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-07,1499.640,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-08,1603.130,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-09,1222.900,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-10,1110.590,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-11,1442.400,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2017-12,1360.630,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-01,1270.540,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-02,1097.230,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-03,718.820,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-04,787.850,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-05,948.090,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-06,1078.790,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-07,1280.900,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-08,675.470,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-09,1344.440,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-10,1462.820,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-11,1286.720,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2018-12,1628.120,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-01,2061.520,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-02,1338.440,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-03,890.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-04,948.880,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-05,945.930,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-06,1395.618,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-07,1806.250,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-08,1689.170,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-09,1557.257,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-10,1471.070,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-11,1109.752,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2019-12,1013.860,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-01,1660.700,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-02,1199.616,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-03,1136.488,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-04,1059.752,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-05,1254.780,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-06,1412.092,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-07,2023.960,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-08,1859.933,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-09,1634.954,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-10,1420.039,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-11,1482.310,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2020-12,1812.190,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2021-01,1704.146,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2021-02,923.880,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2021-03,1410.449,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2021-04,1680.400,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2021-05,1289.715,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2021-06,2025.520,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2021-07,2475.953,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2021-08,2326.460,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,G3000,GWH,EL,2021-09,2064.988,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2016-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2017-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-08,0.000,
