EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 08-12-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 BEGIN  : Begin date YYYYMMDD
 98-105 END    : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   BEGIN,     END,PARID,PARNAME
 5763,140488,KITTELFJALL_D                           ,SE,+65:15:36,+015:31:48, 570, RR9,19610101,20211031,   56,Marcus Flarup                                     
 6784,140488,KITTELFJALL_D                           ,SE,+65:15:36,+015:31:48, 570, RR9,19610101,20211031,   56,Marcus Flarup                                     
 6785,140490,BLAIKEN                                 ,SE,+65:15:36,+016:50:24, 350, RR9,19640801,20211031,   56,Marcus Flarup                                     
 6785,140496,KYRKBERG                                ,SE,+65:16:12,+016:46:12, 350, RR9,19591201,19640731,   56,Marcus Flarup                                     
 5765,140494,GLOMMERSTRASK                           ,SE,+65:16:48,+019:40:12, 395, RR9,19580205,20211031,   56,Marcus Flarup                                     
 6786,140490,BLAIKEN                                 ,SE,+65:15:36,+016:50:24, 350, RR9,19640801,20211031,   56,Marcus Flarup                                     
 6786,140496,KYRKBERG                                ,SE,+65:16:12,+016:46:12, 350, RR9,19591201,19640731,   56,Marcus Flarup                                     
 6789,140508,GIELAS                                  ,SE,+65:19:48,+015:04:12, 570, RR9,19720701,20011031,   56,Marcus Flarup                                     
 6789,140510,GIELAS_A                                ,SE,+65:19:48,+015:04:12, 577, RR9,19961001,20211031,   56,Marcus Flarup                                     
 6789,902110,GIELAS                                  ,SE,+65:19:59,+015:04:00, 577, RR8,20001025,20200229,     ,                    
 5769,140508,GIELAS                                  ,SE,+65:19:48,+015:04:12, 570, RR9,19720701,20011031,   56,Marcus Flarup                                     
 5769,140510,GIELAS_A                                ,SE,+65:19:48,+015:04:12, 577, RR9,19961001,20211031,   56,Marcus Flarup                                     
 5769,902110,GIELAS                                  ,SE,+65:19:59,+015:04:00, 577, RR8,20001025,20200229,     ,                    
 6803,140538,KOLER                                   ,SE,+65:30:00,+020:28:12, 285, RR9,19750901,20211031,   56,Marcus Flarup                                     
 5774,140550,SORSELE                                 ,SE,+65:32:24,+017:33:00, 360, RR9,19490601,20211031,   56,Marcus Flarup                                     
 6809,140566,FJALLSJONAS                             ,SE,+65:37:12,+016:36:36, 425, RR9,19730701,20211031,   56,Marcus Flarup                                     
 3536,140612,HEMAVAN                                 ,SE,+65:47:48,+015:06:16, 475, RR9,19450701,20211031,   56,Marcus Flarup                                     
 1428,140670,ARJEPLOG A                              ,SE,+66:03:09,+017:50:36, 431, RR9,19490101,20211031,   56,Marcus Flarup                                     
 1428,902124,ARJEPLOG                                ,SE,+66:03:00,+017:49:59, 432, RR8,19820101,20200229,     ,                    
 6839,140682,PUOTTAURE                               ,SE,+66:11:24,+020:15:00, 320, RR9,19200101,20210930,   56,Marcus Flarup                                     
 1427,140714,JACKVIK                                 ,SE,+66:22:48,+017:00:00, 430, RR9,19200101,20211030,   56,Marcus Flarup                                     
 5816,140732,MURJEK                                  ,SE,+66:28:48,+020:52:48, 260, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5823,140760,MIERKENIES                              ,SE,+66:40:48,+016:06:36, 614, RR9,19900101,19961031,   56,Marcus Flarup                                     
 5823,140762,MIERKENIS_A                             ,SE,+66:40:48,+016:06:36, 614, RR9,19200101,20211031,   56,Marcus Flarup                                     
 5823,902121,MIERKENIS                               ,SE,+66:41:00,+016:07:00, 615, RR8,20001024,20200229,     ,                    
 5824,140760,MIERKENIES                              ,SE,+66:40:48,+016:06:36, 614, RR9,19900101,19961031,   56,Marcus Flarup                                     
 5824,140762,MIERKENIS_A                             ,SE,+66:40:48,+016:06:36, 614, RR9,19200101,20211031,   56,Marcus Flarup                                     
 5824,902121,MIERKENIS                               ,SE,+66:41:00,+016:07:00, 615, RR8,20001024,20200229,     ,                    
 5828,140772,NATTAVAARA_A                            ,SE,+66:45:00,+020:55:48, 327, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5828,140774,NATTAVAARA_BY                           ,SE,+66:45:36,+021:03:00, 350, RR9,19620801,20040831,   56,Marcus Flarup                                     
 5829,140772,NATTAVAARA_A                            ,SE,+66:45:00,+020:55:48, 327, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5829,140774,NATTAVAARA_BY                           ,SE,+66:45:36,+021:03:00, 350, RR9,19620801,20040831,   56,Marcus Flarup                                     
 5829,162044,NATTAVARA                               ,SE,+66:46:12,+020:58:12, 330, RR9,19450104,19630823,   56,Marcus Flarup                                     
 5834,140798,KVIKKJOKK-ARRENJARKA                    ,SE,+66:57:36,+017:43:48, 314, RR9,18860101,20211030,   56,Marcus Flarup                                     
 5835,101878,KVIKKJOKK-ARRENJARKA                    ,SE,+66:53:15,+018:01:04, 314, RR1,19610101,20041231,    1,Markku Rummukainen                                
 5835,116046,KVIKKJOKK-ARRENJARKA                    ,SE,+66:53:15,+018:01:04, 314, RR9,19610101,20081231,   56,Marcus Flarup                                     
 5835,140800,KVIKKJOKK-ARRENJARKA A                  ,SE,+66:53:24,+018:01:12, 320, RR9,20081101,20211031,   56,Marcus Flarup                                     
 5839,140828,GALLIVARE_A                             ,SE,+67:08:24,+020:39:00, 359, RR9,18881101,20211031,   56,Marcus Flarup                                     
 5840,140816,HARRTRASK                               ,SE,+67:01:48,+020:42:00, 410, RR9,19680118,19711224,   56,Marcus Flarup                                     
 5840,140830,GALLIVARE                               ,SE,+67:08:24,+020:39:36, 400, RR9,19710701,19780131,   56,Marcus Flarup                                     
 5840,140836,MALMBERGET                              ,SE,+67:10:12,+020:40:12, 400, RR9,19440502,20210929,   56,Marcus Flarup                                     
 5842,140830,GALLIVARE                               ,SE,+67:08:24,+020:39:36, 400, RR9,19710701,19780131,   56,Marcus Flarup                                     
 5842,140836,MALMBERGET                              ,SE,+67:10:12,+020:40:12, 400, RR9,19440502,20210929,   56,Marcus Flarup                                     
 5843,140844,LATNIVAARA_A                            ,SE,+67:15:36,+020:16:12, 453, RR9,19780701,20211031,   56,Marcus Flarup                                     
 6887,140844,LATNIVAARA_A                            ,SE,+67:15:36,+020:16:12, 453, RR9,19780701,20211031,   56,Marcus Flarup                                     
 6887,140846,LADNIVAARA                              ,SE,+67:15:36,+020:16:48, 460, RR9,19780703,19890531,   56,Marcus Flarup                                     
 6887,140848,ALLAVAARA                               ,SE,+67:15:36,+020:07:12, 480, RR9,19890601,19900331,   56,Marcus Flarup                                     
 6888,140846,LADNIVAARA                              ,SE,+67:15:36,+020:16:48, 460, RR9,19780703,19890531,   56,Marcus Flarup                                     
 6888,140848,ALLAVAARA                               ,SE,+67:15:36,+020:07:12, 480, RR9,19890601,19900331,   56,Marcus Flarup                                     
 5846,140862,SALTOLUOKTA                             ,SE,+67:22:48,+018:33:00, 393, RR9,19620203,19620430,   56,Marcus Flarup                                     
 5846,140864,BJORKUDDEN                              ,SE,+67:24:00,+018:43:12, 376, RR9,20040401,20211031,   56,Marcus Flarup                                     
 5847,140862,SALTOLUOKTA                             ,SE,+67:22:48,+018:33:00, 393, RR9,19620203,19620430,   56,Marcus Flarup                                     
 5847,140864,BJORKUDDEN                              ,SE,+67:24:00,+018:43:12, 376, RR9,20040401,20211031,   56,Marcus Flarup                                     
 6899,140882,KERANTOJARVI                            ,SE,+67:38:24,+022:55:12, 315, RR9,19861001,20170630,   56,Marcus Flarup                                     
 6899,140896,PARKALOMPOLO_A                          ,SE,+67:43:48,+022:49:48, 312, RR9,19771001,20211031,   56,Marcus Flarup                                     
 6899,902072,PARKALOMPOLO                            ,SE,+67:44:00,+022:50:00, 313, RR8,20001024,20200229,     ,                    
 5850,140884,SVAPPAVAARA                             ,SE,+67:39:00,+021:03:00, 345, RR9,19461012,20210930,   56,Marcus Flarup                                     
 6900,140882,KERANTOJARVI                            ,SE,+67:38:24,+022:55:12, 315, RR9,19861001,20170630,   56,Marcus Flarup                                     
 6900,140892,PARKALOMPOLO                            ,SE,+67:43:48,+022:49:48, 310, RR9,19771001,19860831,   56,Marcus Flarup                                     
 6900,140896,PARKALOMPOLO_A                          ,SE,+67:43:48,+022:49:48, 312, RR9,19771001,20211031,   56,Marcus Flarup                                     
 6900,902072,PARKALOMPOLO                            ,SE,+67:44:00,+022:50:00, 313, RR8,20001024,20200229,     ,                    
 5853,140882,KERANTOJARVI                            ,SE,+67:38:24,+022:55:12, 315, RR9,19861001,20170630,   56,Marcus Flarup                                     
 5853,140896,PARKALOMPOLO_A                          ,SE,+67:43:48,+022:49:48, 312, RR9,19771001,20211031,   56,Marcus Flarup                                     
 5853,902072,PARKALOMPOLO                            ,SE,+67:44:00,+022:50:00, 313, RR8,20001024,20200229,     ,                    
 5854,140898,LAINIO                                  ,SE,+67:45:36,+022:21:00, 315, RR9,19610101,20210930,   56,Marcus Flarup                                     
 5856,140906,NIKKALUOKTA                             ,SE,+67:51:00,+019:01:12, 470, RR9,19610101,20000229,   56,Marcus Flarup                                     
 5856,140910,NIKKALUOKTA_A                           ,SE,+67:51:00,+019:01:48, 466, RR9,19910201,20211031,   56,Marcus Flarup                                     
 5856,902036,NIKKALUOKTA                             ,SE,+67:50:59,+019:02:00, 468, RR8,19820101,20200229,     ,                    
 5858,140906,NIKKALUOKTA                             ,SE,+67:51:00,+019:01:12, 470, RR9,19610101,20000229,   56,Marcus Flarup                                     
 5858,140910,NIKKALUOKTA_A                           ,SE,+67:51:00,+019:01:48, 466, RR9,19910201,20211031,   56,Marcus Flarup                                     
 5858,902036,NIKKALUOKTA                             ,SE,+67:50:59,+019:02:00, 468, RR8,19820101,20200229,     ,                    
 5859,140912,ESRANGE                                 ,SE,+67:53:24,+021:04:12, 335, RR9,19771001,20211030,   56,Marcus Flarup                                     
 5863,140922,LANNAVAARA                              ,SE,+68:03:00,+021:58:48, 630, RR9,19581101,20211031,   56,Marcus Flarup                                     
 5864,140926,RENSJON_A                               ,SE,+68:04:12,+019:50:24, 493, RR9,19951214,20211031,   56,Marcus Flarup                                     
 5864,140934,BERGFORS                                ,SE,+68:09:00,+019:48:00, 480, RR9,19450116,19720328,   56,Marcus Flarup                                     
 6908,140928,OVRE_SOPPERO                            ,SE,+68:05:24,+021:42:00, 365, RR9,19450101,20210930,   56,Marcus Flarup                                     
 6911,140926,RENSJON_A                               ,SE,+68:04:12,+019:50:24, 493, RR9,19951214,20211031,   56,Marcus Flarup                                     
 6911,140934,BERGFORS                                ,SE,+68:09:00,+019:48:00, 480, RR9,19450116,19720328,   56,Marcus Flarup                                     
 5867,140944,ABISKO_AUT                              ,SE,+68:21:36,+018:49:12, 388, RR9,19850607,20211029,   56,Marcus Flarup                                     
 5867,140946,ABISKO                                  ,SE,+68:21:36,+018:49:12, 388, RR9,19450101,20211028,   56,Marcus Flarup                                     
 5868,140944,ABISKO_AUT                              ,SE,+68:21:36,+018:49:12, 388, RR9,19850607,20211029,   56,Marcus Flarup                                     
 5868,140946,ABISKO                                  ,SE,+68:21:36,+018:49:12, 388, RR9,19450101,20211028,   56,Marcus Flarup                                     
 5869,140950,KATTERJAKK_A                            ,SE,+68:25:12,+018:10:12, 516, RR9,20081101,20211031,   56,Marcus Flarup                                     
 5869,140952,KATTERJAKK                              ,SE,+68:25:18,+018:10:11, 515, RR9,19690901,20211027,   56,Marcus Flarup                                     
 5869,140954,RIKSGRANSEN                             ,SE,+68:25:48,+018:07:48, 508, RR9,19040801,19730331,   56,Marcus Flarup                                     
 5869,162260,VASSIJAURE                              ,SE,+68:25:48,+018:16:48, 537, RR9,19231105,19590524,   56,Marcus Flarup                                     
 5869,202434,BJOERNFJELL                             ,NO,+68:25:56,+018:04:36, 512, RR2,19561231,20211030,   22,Hans Olav Hygen                                   
 3540,140950,KATTERJAKK_A                            ,SE,+68:25:12,+018:10:12, 516, RR9,20081101,20211031,   56,Marcus Flarup                                     
 3540,140952,KATTERJAKK                              ,SE,+68:25:18,+018:10:11, 515, RR9,19690901,20211027,   56,Marcus Flarup                                     
 3540,140954,RIKSGRANSEN                             ,SE,+68:25:48,+018:07:48, 508, RR9,19040801,19730331,   56,Marcus Flarup                                     
 3540,162260,VASSIJAURE                              ,SE,+68:25:48,+018:16:48, 537, RR9,19231105,19590524,   56,Marcus Flarup                                     
 3540,202434,BJOERNFJELL                             ,NO,+68:25:56,+018:04:36, 512, RR2,19561231,20211030,   22,Hans Olav Hygen                                   
 1409,140956,KARESUANDO                              ,SE,+68:26:32,+022:27:01, 330, RR9,18781015,20211031,   56,Marcus Flarup                                     
 1409,140958,KARESUANDO_A                            ,SE,+68:26:24,+022:27:00, 330, RR9,20081101,20211031,   56,Marcus Flarup                                     
 5873,140956,KARESUANDO                              ,SE,+68:26:32,+022:27:01, 330, RR9,18781015,20211031,   56,Marcus Flarup                                     
 5873,140958,KARESUANDO_A                            ,SE,+68:26:24,+022:27:00, 330, RR9,20081101,20211031,   56,Marcus Flarup                                     
 5874,140960,NAIMAKKA_A                              ,SE,+68:40:48,+021:31:48, 402, RR9,19951101,20211031,   56,Marcus Flarup                                     
 5874,140962,NAIMAKKA                                ,SE,+68:40:48,+021:31:48, 403, RR9,19610101,19960131,   56,Marcus Flarup                                     
 5874,902055,NAIMAKKA                                ,SE,+68:41:00,+021:32:00, 402, RR8,20001024,20200229,     ,                    
 5875,140960,NAIMAKKA_A                              ,SE,+68:40:48,+021:31:48, 402, RR9,19951101,20211031,   56,Marcus Flarup                                     
 5875,140962,NAIMAKKA                                ,SE,+68:40:48,+021:31:48, 403, RR9,19610101,19960131,   56,Marcus Flarup                                     
 5875,902055,NAIMAKKA                                ,SE,+68:41:00,+021:32:00, 402, RR8,20001024,20200229,     ,                    
 6917,140968,SAARIKOSKI_D                            ,SE,+68:48:36,+021:15:00, 450, RR9,20070301,20211031,   56,Marcus Flarup                                     
 6917,140970,KEINOVUOPIO_D                           ,SE,+68:52:12,+021:01:48, 460, RR9,19950501,20061125,   56,Marcus Flarup                                     
 6918,140968,SAARIKOSKI_D                            ,SE,+68:48:36,+021:15:00, 450, RR9,20070301,20211031,   56,Marcus Flarup                                     
 6918,140970,KEINOVUOPIO_D                           ,SE,+68:52:12,+021:01:48, 460, RR9,19950501,20061125,   56,Marcus Flarup                                     
 6918,140972,KUMMAVUOPIO                             ,SE,+68:54:36,+020:52:12, 465, RR9,19760101,19930922,   56,Marcus Flarup                                     
 6919,140970,KEINOVUOPIO_D                           ,SE,+68:52:12,+021:01:48, 460, RR9,19950501,20061125,   56,Marcus Flarup                                     
 6919,140972,KUMMAVUOPIO                             ,SE,+68:54:36,+020:52:12, 465, RR9,19760101,19930922,   56,Marcus Flarup                                     
 5831,140772,NATTAVAARA_A                            ,SE,+66:45:00,+020:55:48, 327, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5831,140774,NATTAVAARA_BY                           ,SE,+66:45:36,+021:03:00, 350, RR9,19620801,20040831,   56,Marcus Flarup                                     
 5831,162044,NATTAVARA                               ,SE,+66:46:12,+020:58:12, 330, RR9,19450104,19630823,   56,Marcus Flarup                                     
11209,140006,STORLIEN-STORVALLEN                     ,SE,+63:16:48,+012:07:12, 583, RR9,19621001,20200917,   56,Marcus Flarup                                     
11209,140022,STORLIEN                                ,SE,+63:19:12,+012:06:00, 583, RR9,18780101,19640714,   56,Marcus Flarup                                     
11209,171338,STORLIEN-STORVALLEN A                   ,SE,+63:16:59,+012:07:29, 583, RR9,20091101,20211031,   56,Marcus Flarup                                     
11212,171371,MJOLKBACKEN                             ,SE,+66:06:15,+014:51:01, 535, RR9,19730701,20210930,   56,Marcus Flarup                                     
