EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 08-12-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 BEGIN  : Begin date YYYYMMDD
 98-105 END    : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   BEGIN,     END,PARID,PARNAME
 5945,137712,TORNERYD                                ,SE,+56:13:48,+015:01:12,  15, RR9,19500506,19810630,   56,Marcus Flarup                                     
 5945,137722,BREDAKRA_D                              ,SE,+56:15:00,+015:15:00,  40, RR9,20051001,20181031,   56,Marcus Flarup                                     
 5206,137680,KARLSKRONA-SODERSTJ.                    ,SE,+56:09:00,+015:35:24,   2, RR9,19520201,20211031,   56,Marcus Flarup                                     
 5206,137682,KARLSKRONA                              ,SE,+56:10:12,+015:35:24,   7, RR9,19520201,19881231,   56,Marcus Flarup                                     
 5206,137704,LYCKEBY                                 ,SE,+56:12:36,+015:42:36,  25, RR9,19891201,20211031,   56,Marcus Flarup                                     
 5206,137708,MARIELUND                               ,SE,+56:13:12,+015:31:48,  25, RR9,19450102,19780223,   56,Marcus Flarup                                     
 5206,902667,KARLSKRONA-SODERSTJERNA                 ,SE,+56:08:35,+015:35:12,   4, RR8,20100503,20200229,     ,                    
 5207,137710,MUNKA-LJUNGBY                           ,SE,+56:13:48,+012:58:48,  20, RR9,20020501,20211030,   56,Marcus Flarup                                     
 5207,137720,ANGELHOLM                               ,SE,+56:15:00,+012:51:00,  10, RR9,19450101,19680725,   56,Marcus Flarup                                     
 5207,137732,BARKAKRA                                ,SE,+56:17:24,+012:51:00,  20, RR9,19490101,20011130,   56,Marcus Flarup                                     
 5207,902607,ANGELHOLM-BARKAKRA                      ,SE,+56:17:00,+012:50:00,  37, RR8,19820101,20020326,     ,                    
 5948,137716,LOUISEFRED                              ,SE,+56:14:24,+012:34:48,  12, RR9,19570901,20210930,   56,Marcus Flarup                                     
 5948,137718,NYHAMNSLAGE                             ,SE,+56:15:00,+012:32:24,  13, RR9,19980301,20210930,   56,Marcus Flarup                                     
 5208,137716,LOUISEFRED                              ,SE,+56:14:24,+012:34:48,  12, RR9,19570901,20210930,   56,Marcus Flarup                                     
 5208,137718,NYHAMNSLAGE                             ,SE,+56:15:00,+012:32:24,  13, RR9,19980301,20210930,   56,Marcus Flarup                                     
 5949,137702,TANGA                                   ,SE,+56:12:00,+012:46:48,  13, RR9,19771001,20210930,   56,Marcus Flarup                                     
 5949,137710,MUNKA-LJUNGBY                           ,SE,+56:13:48,+012:58:48,  20, RR9,20020501,20211030,   56,Marcus Flarup                                     
 5949,137720,ANGELHOLM                               ,SE,+56:15:00,+012:51:00,  10, RR9,19450101,19680725,   56,Marcus Flarup                                     
 5949,137732,BARKAKRA                                ,SE,+56:17:24,+012:51:00,  20, RR9,19490101,20011130,   56,Marcus Flarup                                     
 5950,137706,HOBY                                    ,SE,+56:13:12,+015:07:48,  20, RR9,19450101,20141231,   56,Marcus Flarup                                     
 5950,137722,BREDAKRA_D                              ,SE,+56:15:00,+015:15:00,  40, RR9,20051001,20181031,   56,Marcus Flarup                                     
 5950,137724,RONNEBY-BREDAKRA                        ,SE,+56:15:36,+015:16:12,  58, RR9,19490101,20211031,   56,Marcus Flarup                                     
 1419,137722,BREDAKRA_D                              ,SE,+56:15:00,+015:15:00,  40, RR9,20051001,20181031,   56,Marcus Flarup                                     
 1419,137724,RONNEBY-BREDAKRA                        ,SE,+56:15:36,+015:16:12,  58, RR9,19490101,20211031,   56,Marcus Flarup                                     
 1419,902664,RONNEBY/KALLINGE                        ,SE,+56:16:00,+015:16:00,  58, RR8,19820102,20200229,     ,                    
 1417,137702,TANGA                                   ,SE,+56:12:00,+012:46:48,  13, RR9,19771001,20210930,   56,Marcus Flarup                                     
 1417,137710,MUNKA-LJUNGBY                           ,SE,+56:13:48,+012:58:48,  20, RR9,20020501,20211030,   56,Marcus Flarup                                     
 1417,137720,ANGELHOLM                               ,SE,+56:15:00,+012:51:00,  10, RR9,19450101,19680725,   56,Marcus Flarup                                     
 1417,137732,BARKAKRA                                ,SE,+56:17:24,+012:51:00,  20, RR9,19490101,20011130,   56,Marcus Flarup                                     
 5955,137710,MUNKA-LJUNGBY                           ,SE,+56:13:48,+012:58:48,  20, RR9,20020501,20211030,   56,Marcus Flarup                                     
 5955,137732,BARKAKRA                                ,SE,+56:17:24,+012:51:00,  20, RR9,19490101,20011130,   56,Marcus Flarup                                     
 5955,137738,HJARNARP                                ,SE,+56:19:12,+012:55:12,  40, RR9,19670201,19751228,   56,Marcus Flarup                                     
 5955,902607,ANGELHOLM-BARKAKRA                      ,SE,+56:17:00,+012:50:00,  37, RR8,19820101,20020326,     ,                    
 5961,137754,SEGERSTAD                               ,SE,+56:22:12,+016:32:24,   5, RR9,19631101,20210929,   56,Marcus Flarup                                     
 5961,137766,KASTLOSA                                ,SE,+56:25:48,+016:25:12,  20, RR9,19910601,20201031,   56,Marcus Flarup                                     
 5962,137738,HJARNARP                                ,SE,+56:19:12,+012:55:12,  40, RR9,19670201,19751228,   56,Marcus Flarup                                     
 5962,137756,KILLEBACKSTORP                          ,SE,+56:22:48,+012:45:00,  50, RR9,19670401,19881130,   56,Marcus Flarup                                     
 5962,137776,HOV                                     ,SE,+56:27:00,+012:42:00,  40, RR9,19890401,20210930,   56,Marcus Flarup                                     
 5962,902607,ANGELHOLM-BARKAKRA                      ,SE,+56:17:00,+012:50:00,  37, RR8,19820101,20020326,     ,                    
 5967,137754,SEGERSTAD                               ,SE,+56:22:12,+016:32:24,   5, RR9,19631101,20210929,   56,Marcus Flarup                                     
 5967,137766,KASTLOSA                                ,SE,+56:25:48,+016:25:12,  20, RR9,19910601,20201031,   56,Marcus Flarup                                     
 5967,137800,MORBYLANGA                              ,SE,+56:31:48,+016:23:24,   5, RR9,19450101,20210814,   56,Marcus Flarup                                     
 5214,137774,HALLANDS_VADERO_A                       ,SE,+56:27:00,+012:33:00,  10, RR9,19610101,20211031,   56,Marcus Flarup                                     
 5214,902605,HALLANDS VADERO                         ,SE,+56:27:00,+012:33:00,  10, RR8,19960928,20200224,     ,                    
 5971,137756,KILLEBACKSTORP                          ,SE,+56:22:48,+012:45:00,  50, RR9,19670401,19881130,   56,Marcus Flarup                                     
 5971,137776,HOV                                     ,SE,+56:27:00,+012:42:00,  40, RR9,19890401,20210930,   56,Marcus Flarup                                     
 5215,137774,HALLANDS_VADERO_A                       ,SE,+56:27:00,+012:33:00,  10, RR9,19610101,20211031,   56,Marcus Flarup                                     
 5215,137778,HALLANDS_VADERO                         ,SE,+56:27:00,+012:33:00,  10, RR9,19610103,19650630,   56,Marcus Flarup                                     
 5215,902605,HALLANDS VADERO                         ,SE,+56:27:00,+012:33:00,  10, RR8,19960928,20200224,     ,                    
 5973,137788,LAHOLM_D                                ,SE,+56:29:24,+012:59:24,  10, RR9,20051101,20211031,   56,Marcus Flarup                                     
 5973,137808,GENEVAD                                 ,SE,+56:34:12,+013:01:48,  20, RR9,19450101,20020630,   56,Marcus Flarup                                     
 5975,137792,KNARED                                  ,SE,+56:33:36,+013:18:00,  35, RR9,19450101,20111231,   56,Marcus Flarup                                     
 5975,137798,KNARED                                  ,SE,+56:31:12,+013:20:24,  35, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5220,137798,KNARED                                  ,SE,+56:31:12,+013:20:24,  35, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5221,137766,KASTLOSA                                ,SE,+56:25:48,+016:25:12,  20, RR9,19910601,20201031,   56,Marcus Flarup                                     
 5221,137800,MORBYLANGA                              ,SE,+56:31:48,+016:23:24,   5, RR9,19450101,20210814,   56,Marcus Flarup                                     
 5224,137788,LAHOLM_D                                ,SE,+56:29:24,+012:59:24,  10, RR9,20051101,20211031,   56,Marcus Flarup                                     
 5224,137808,GENEVAD                                 ,SE,+56:34:12,+013:01:48,  20, RR9,19450101,20020630,   56,Marcus Flarup                                     
 5983,137824,NORRA_MOCKLEBY                          ,SE,+56:37:48,+016:40:12,   3, RR9,19700501,20211031,   56,Marcus Flarup                                     
 5986,137832,KALMAR_D                                ,SE,+56:41:24,+016:21:00,   2, RR9,18680101,20211026,   56,Marcus Flarup                                     
 5986,137840,KALMAR_FLYGFLOTTILJ                     ,SE,+56:43:48,+016:17:24,   6, RR9,19490101,19960131,   56,Marcus Flarup                                     
 5986,158746,KALMAR_FLYGPLATS                        ,SE,+56:40:48,+016:17:24,   6, RR9,19440101,19790917,   56,Marcus Flarup                                     
 5229,137832,KALMAR_D                                ,SE,+56:41:24,+016:21:00,   2, RR9,18680101,20211026,   56,Marcus Flarup                                     
 5229,137834,KALMAR                                  ,SE,+56:40:12,+016:21:00,   7, RR9,19610101,19630501,   56,Marcus Flarup                                     
 5229,137840,KALMAR_FLYGFLOTTILJ                     ,SE,+56:43:48,+016:17:24,   6, RR9,19490101,19960131,   56,Marcus Flarup                                     
 5229,158746,KALMAR_FLYGPLATS                        ,SE,+56:40:48,+016:17:24,   6, RR9,19440101,19790917,   56,Marcus Flarup                                     
 5230,137836,HALMSTAD                                ,SE,+56:40:12,+012:55:12,  24, RR9,18710101,20211031,   56,Marcus Flarup                                     
 5230,137844,HALMSTAD FLYGFLOTTILJ                   ,SE,+56:40:48,+012:49:48,  25, RR9,19480523,19780630,   56,Marcus Flarup                                     
 5231,137836,HALMSTAD                                ,SE,+56:40:12,+012:55:12,  24, RR9,18710101,20211031,   56,Marcus Flarup                                     
 5231,137838,HALMSTAD 1                              ,SE,+56:40:48,+012:55:12,  25, RR9,19780701,20150930,   56,Marcus Flarup                                     
 5231,137844,HALMSTAD FLYGFLOTTILJ                   ,SE,+56:40:48,+012:49:48,  25, RR9,19480523,19780630,   56,Marcus Flarup                                     
 5232,137832,KALMAR_D                                ,SE,+56:41:24,+016:21:00,   2, RR9,18680101,20211026,   56,Marcus Flarup                                     
 5232,137840,KALMAR_FLYGFLOTTILJ                     ,SE,+56:43:48,+016:17:24,   6, RR9,19490101,19960131,   56,Marcus Flarup                                     
 5232,158746,KALMAR_FLYGPLATS                        ,SE,+56:40:48,+016:17:24,   6, RR9,19440101,19790917,   56,Marcus Flarup                                     
 5234,137836,HALMSTAD                                ,SE,+56:40:12,+012:55:12,  24, RR9,18710101,20211031,   56,Marcus Flarup                                     
 5234,137844,HALMSTAD FLYGFLOTTILJ                   ,SE,+56:40:48,+012:49:48,  25, RR9,19480523,19780630,   56,Marcus Flarup                                     
 5239,137868,EKERUM                                  ,SE,+56:46:48,+016:34:48,  40, RR9,19450118,19731016,   56,Marcus Flarup                                     
 5239,137882,SKEDEMOSSE                              ,SE,+56:50:24,+016:45:00,  25, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5995,137832,KALMAR_D                                ,SE,+56:41:24,+016:21:00,   2, RR9,18680101,20211026,   56,Marcus Flarup                                     
 5995,137840,KALMAR_FLYGFLOTTILJ                     ,SE,+56:43:48,+016:17:24,   6, RR9,19490101,19960131,   56,Marcus Flarup                                     
 5995,137870,SVARTINGSTORP                           ,SE,+56:47:24,+016:19:48,  20, RR9,19450107,19801115,   56,Marcus Flarup                                     
 5241,137882,SKEDEMOSSE                              ,SE,+56:50:24,+016:45:00,  25, RR9,19450101,20211031,   56,Marcus Flarup                                     
 6001,137892,EFTRA_D                                 ,SE,+56:51:36,+012:39:00,  45, RR9,20041101,20211031,   56,Marcus Flarup                                     
 6001,137918,JONSTORP                                ,SE,+56:55:48,+012:33:00,  25, RR9,19450101,19971130,   56,Marcus Flarup                                     
 6001,902603,BROEN                                   ,SE,+56:52:00,+012:40:00,  47, RR8,20020807,20021103,     ,                    
 6004,137882,SKEDEMOSSE                              ,SE,+56:50:24,+016:45:00,  25, RR9,19450101,20211031,   56,Marcus Flarup                                     
 6004,137900,BORGHOLM                                ,SE,+56:52:48,+016:40:12,   5, RR9,19510513,19721130,   56,Marcus Flarup                                     
 5247,137904,FALKENBERG                              ,SE,+56:54:00,+012:28:48,   5, RR9,19981201,20030630,   56,Marcus Flarup                                     
 5247,137918,JONSTORP                                ,SE,+56:55:48,+012:33:00,  25, RR9,19450101,19971130,   56,Marcus Flarup                                     
 1420,137912,HOBURG                                  ,SE,+56:55:12,+018:09:00,  38, RR9,18791101,20211031,   56,Marcus Flarup                                     
 5251,137892,EFTRA_D                                 ,SE,+56:51:36,+012:39:00,  45, RR9,20041101,20211031,   56,Marcus Flarup                                     
 5251,137904,FALKENBERG                              ,SE,+56:54:00,+012:28:48,   5, RR9,19981201,20030630,   56,Marcus Flarup                                     
 5251,137918,JONSTORP                                ,SE,+56:55:48,+012:33:00,  25, RR9,19450101,19971130,   56,Marcus Flarup                                     
 5251,902603,BROEN                                   ,SE,+56:52:00,+012:40:00,  47, RR8,20020807,20021103,     ,                    
 6025,137958,MONSTERAS_D                             ,SE,+57:01:48,+016:30:36,  32, RR9,19450110,20211026,   56,Marcus Flarup                                     
 5255,137966,GRIMETON                                ,SE,+57:06:36,+012:23:24,  25, RR9,19650101,19970930,   56,Marcus Flarup                                     
 5255,137974,VARBERG                                 ,SE,+57:06:36,+012:16:12,  20, RR9,18791201,20210930,   56,Marcus Flarup                                     
 5254,137966,GRIMETON                                ,SE,+57:06:36,+012:23:24,  25, RR9,19650101,19970930,   56,Marcus Flarup                                     
 5254,137974,VARBERG                                 ,SE,+57:06:36,+012:16:12,  20, RR9,18791201,20210930,   56,Marcus Flarup                                     
 5265,138020,HEMSE                                   ,SE,+57:14:24,+018:22:48,  25, RR9,19450101,20210930,   56,Marcus Flarup                                     
 5268,138028,OSKARSHAMN                              ,SE,+57:16:12,+016:24:36,  20, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5269,138030,MOSSEN                                  ,SE,+57:16:48,+017:00:00,  10, RR9,19610101,19800531,   56,Marcus Flarup                                     
 5269,138058,OLANDS NORRA UDDE A                     ,SE,+57:22:12,+017:06:00,   2, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5269,138060,OLANDS NORRA UDDE                       ,SE,+57:22:12,+017:06:00,   4, RR9,18791101,20210831,   56,Marcus Flarup                                     
 5273,138044,NIDINGEN                                ,SE,+57:18:00,+011:54:00,   5, RR9,19450101,19950630,   56,Marcus Flarup                                     
 5273,138046,NIDINGEN A                              ,SE,+57:18:14,+011:54:23,   2, RR9,18811101,20070331,   56,Marcus Flarup                                     
 5273,138066,ONSALA_D                                ,SE,+57:22:48,+011:58:12,   3, RR9,20051201,20211031,   56,Marcus Flarup                                     
 3512,138046,NIDINGEN A                              ,SE,+57:18:14,+011:54:23,   2, RR9,18811101,20070331,   56,Marcus Flarup                                     
 3512,138066,ONSALA_D                                ,SE,+57:22:48,+011:58:12,   3, RR9,20051201,20211031,   56,Marcus Flarup                                     
 3512,902518,NIDINGEN                                ,SE,+57:18:00,+011:54:00,   2, RR8,19821201,20090121,     ,                    
 5274,138058,OLANDS NORRA UDDE A                     ,SE,+57:22:12,+017:06:00,   2, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5274,138060,OLANDS NORRA UDDE                       ,SE,+57:22:12,+017:06:00,   4, RR9,18791101,20210831,   56,Marcus Flarup                                     
 1423,138058,OLANDS NORRA UDDE A                     ,SE,+57:22:12,+017:06:00,   2, RR9,19950801,20211031,   56,Marcus Flarup                                     
 1423,138060,OLANDS NORRA UDDE                       ,SE,+57:22:12,+017:06:00,   4, RR9,18791101,20210831,   56,Marcus Flarup                                     
 6058,138046,NIDINGEN A                              ,SE,+57:18:14,+011:54:23,   2, RR9,18811101,20070331,   56,Marcus Flarup                                     
 6058,138066,ONSALA_D                                ,SE,+57:22:48,+011:58:12,   3, RR9,20051201,20211031,   56,Marcus Flarup                                     
 6058,902518,NIDINGEN                                ,SE,+57:18:00,+011:54:00,   2, RR8,19821201,20090121,     ,                    
 5277,138082,BUTTLE                                  ,SE,+57:24:00,+018:31:48,  45, RR9,19530510,19830712,   56,Marcus Flarup                                     
 5277,138098,VANGE                                   ,SE,+57:26:24,+018:29:24,  45, RR9,19910401,20211031,   56,Marcus Flarup                                     
 5277,159063,ROMA_AUT                                ,SE,+57:30:00,+018:27:36,  32, RR9,19850401,19860831,   56,Marcus Flarup                                     
 6063,138092,SANDA                                   ,SE,+57:25:48,+018:13:12,  15, RR9,19790801,20211031,   56,Marcus Flarup                                     
 6063,138096,VASTERGARN                              ,SE,+57:25:48,+018:09:00,   2, RR9,19631001,19781231,   56,Marcus Flarup                                     
 6065,138092,SANDA                                   ,SE,+57:25:48,+018:13:12,  15, RR9,19790801,20211031,   56,Marcus Flarup                                     
 6065,138096,VASTERGARN                              ,SE,+57:25:48,+018:09:00,   2, RR9,19631001,19781231,   56,Marcus Flarup                                     
 6066,138082,BUTTLE                                  ,SE,+57:24:00,+018:31:48,  45, RR9,19530510,19830712,   56,Marcus Flarup                                     
 6066,138098,VANGE                                   ,SE,+57:26:24,+018:29:24,  45, RR9,19910401,20211031,   56,Marcus Flarup                                     
 6066,138124,ROMA                                    ,SE,+57:30:36,+018:27:00,  32, RR9,19450101,19901231,   56,Marcus Flarup                                     
 6066,159063,ROMA_AUT                                ,SE,+57:30:00,+018:27:36,  32, RR9,19850401,19860831,   56,Marcus Flarup                                     
 6074,138098,VANGE                                   ,SE,+57:26:24,+018:29:24,  45, RR9,19910401,20211031,   56,Marcus Flarup                                     
 6074,138124,ROMA                                    ,SE,+57:30:36,+018:27:00,  32, RR9,19450101,19901231,   56,Marcus Flarup                                     
 6074,138152,STENSTUGU FORSOKSGARD                   ,SE,+57:36:00,+018:27:00,  45, RR9,19541201,19930228,   56,Marcus Flarup                                     
 6074,159063,ROMA_AUT                                ,SE,+57:30:00,+018:27:36,  32, RR9,19850401,19860831,   56,Marcus Flarup                                     
 6079,138134,GREBBESHULT                             ,SE,+57:33:00,+012:27:36,  45, RR9,19450101,20211030,   56,Marcus Flarup                                     
 5290,138140,SANDSJOBACKA                            ,SE,+57:33:36,+012:02:24,  50, RR9,19790201,19830630,   56,Marcus Flarup                                     
 5290,138158,KALLERED_D                              ,SE,+57:36:36,+012:04:12,  30, RR9,19940301,20211031,   56,Marcus Flarup                                     
 5290,138178,MOLNDAL                                 ,SE,+57:39:36,+012:02:24,  61, RR9,19450101,19940430,   56,Marcus Flarup                                     
 6085,138152,STENSTUGU FORSOKSGARD                   ,SE,+57:36:00,+018:27:00,  45, RR9,19541201,19930228,   56,Marcus Flarup                                     
 6085,138168,VISBY                                   ,SE,+57:40:00,+018:20:00,  42, RR9,18590801,20211031,   56,Marcus Flarup                                     
 6085,138182,VISBY_FLYGPLATS                         ,SE,+57:39:36,+018:20:24,  42, RR9,19451001,20211031,   56,Marcus Flarup                                     
 6085,902590,VISBY                                   ,SE,+57:40:00,+018:21:00,  47, RR8,19820101,20200229,     ,                    
 6088,138140,SANDSJOBACKA                            ,SE,+57:33:36,+012:02:24,  50, RR9,19790201,19830630,   56,Marcus Flarup                                     
 6088,138158,KALLERED_D                              ,SE,+57:36:36,+012:04:12,  30, RR9,19940301,20211031,   56,Marcus Flarup                                     
 5295,138166,VINGA                                   ,SE,+57:37:48,+011:36:36,  12, RR9,18800101,20211031,   56,Marcus Flarup                                     
 5295,902516,VINGA                                   ,SE,+57:38:00,+011:36:00,  19, RR8,19931124,20200229,     ,                    
 5296,138170,TOVEHULT                                ,SE,+57:38:24,+016:34:12,  25, RR9,19450101,19871231,   56,Marcus Flarup                                     
 5296,138176,FALSTERBO_SKOLA                         ,SE,+57:39:00,+016:22:12,  45, RR9,19450102,19681031,   56,Marcus Flarup                                     
 5296,138202,GLADHAMMAR_A                            ,SE,+57:42:36,+016:27:36,  35, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5296,138206,GUNNEBO                                 ,SE,+57:43:12,+016:31:48,  18, RR9,19450101,19730522,   56,Marcus Flarup                                     
 6091,138170,TOVEHULT                                ,SE,+57:38:24,+016:34:12,  25, RR9,19450101,19871231,   56,Marcus Flarup                                     
 6091,138176,FALSTERBO_SKOLA                         ,SE,+57:39:00,+016:22:12,  45, RR9,19450102,19681031,   56,Marcus Flarup                                     
 6091,138202,GLADHAMMAR_A                            ,SE,+57:42:36,+016:27:36,  35, RR9,19950801,20211031,   56,Marcus Flarup                                     
 6092,138178,MOLNDAL                                 ,SE,+57:39:36,+012:02:24,  61, RR9,19450101,19940430,   56,Marcus Flarup                                     
 6092,138190,LANDVETTER                              ,SE,+57:41:24,+012:13:48,  60, RR9,19650307,19871231,   56,Marcus Flarup                                     
 5300,138168,VISBY                                   ,SE,+57:40:00,+018:20:00,  42, RR9,18590801,20211031,   56,Marcus Flarup                                     
 5300,138182,VISBY_FLYGPLATS                         ,SE,+57:39:36,+018:20:24,  42, RR9,19451001,20211031,   56,Marcus Flarup                                     
 5300,902590,VISBY                                   ,SE,+57:40:00,+018:21:00,  47, RR8,19820101,20200229,     ,                    
 6096,138196,HEJNUM                                  ,SE,+57:42:00,+018:38:24,  53, RR9,19710101,20211031,   56,Marcus Flarup                                     
 6096,138208,RINGS                                   ,SE,+57:43:12,+018:37:48,  50, RR9,19530508,19701231,   56,Marcus Flarup                                     
 5304,138170,TOVEHULT                                ,SE,+57:38:24,+016:34:12,  25, RR9,19450101,19871231,   56,Marcus Flarup                                     
 5304,138176,FALSTERBO_SKOLA                         ,SE,+57:39:00,+016:22:12,  45, RR9,19450102,19681031,   56,Marcus Flarup                                     
 5304,138202,GLADHAMMAR_A                            ,SE,+57:42:36,+016:27:36,  35, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5304,138206,GUNNEBO                                 ,SE,+57:43:12,+016:31:48,  18, RR9,19450101,19730522,   56,Marcus Flarup                                     
 5304,138212,VASTERVIK                               ,SE,+57:47:24,+016:35:24,  35, RR9,18590718,19950731,   56,Marcus Flarup                                     
 5307,138202,GLADHAMMAR_A                            ,SE,+57:42:36,+016:27:36,  35, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5307,138206,GUNNEBO                                 ,SE,+57:43:12,+016:31:48,  18, RR9,19450101,19730522,   56,Marcus Flarup                                     
 5307,138212,VASTERVIK                               ,SE,+57:47:24,+016:35:24,  35, RR9,18590718,19950731,   56,Marcus Flarup                                     
 6100,119251,VISBY                                   ,SE,+57:40:00,+018:20:00,  42, RR1,19610101,20021025,   50,GHCND                                             
 6100,138168,VISBY                                   ,SE,+57:40:00,+018:20:00,  42, RR9,18590801,20211031,   56,Marcus Flarup                                     
 6100,138182,VISBY_FLYGPLATS                         ,SE,+57:39:36,+018:20:24,  42, RR9,19451001,20211031,   56,Marcus Flarup                                     
 6100,138218,LUMMELUNDA                              ,SE,+57:44:24,+018:25:48,  50, RR9,19631001,19840420,   56,Marcus Flarup                                     
 6100,902590,VISBY                                   ,SE,+57:40:00,+018:21:00,  47, RR8,19820101,20200229,     ,                    
 1415,138198,GOTEBORG A                              ,SE,+57:42:58,+011:59:40,   5, RR9,19610101,20211031,   56,Marcus Flarup                                     
 1415,138204,TORSLANDA                               ,SE,+57:43:12,+011:46:48,   3, RR9,19490106,19770930,   56,Marcus Flarup                                     
 1415,138234,SAVE                                    ,SE,+57:46:48,+011:52:48,  20, RR9,19440101,20021130,   56,Marcus Flarup                                     
 1415,138252,SAVE-SKALVISERED                        ,SE,+57:49:48,+011:55:12,  20, RR9,20021003,20071229,   56,Marcus Flarup                                     
 1415,138256,KARNA                                   ,SE,+57:50:24,+011:51:36,  21, RR9,20090102,20211031,   56,Marcus Flarup                                     
 6105,138196,HEJNUM                                  ,SE,+57:42:00,+018:38:24,  53, RR9,19710101,20211031,   56,Marcus Flarup                                     
 6105,138208,RINGS                                   ,SE,+57:43:12,+018:37:48,  50, RR9,19530508,19701231,   56,Marcus Flarup                                     
 6105,138242,AUSTERS_D                               ,SE,+57:48:36,+018:37:48,  30, RR9,20041001,20211031,   56,Marcus Flarup                                     
 6107,138246,RISUNGS                                 ,SE,+57:49:12,+018:55:48,  20, RR9,19450102,19711020,   56,Marcus Flarup                                     
 6107,138270,FAROSUND                                ,SE,+57:52:12,+019:03:00,  20, RR9,19680812,19790630,   56,Marcus Flarup                                     
 6107,138302,FAROSUND_AR_A                           ,SE,+57:55:12,+018:57:36,  13, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5315,138234,SAVE                                    ,SE,+57:46:48,+011:52:48,  20, RR9,19440101,20021130,   56,Marcus Flarup                                     
 5315,138252,SAVE-SKALVISERED                        ,SE,+57:49:48,+011:55:12,  20, RR9,20021003,20071229,   56,Marcus Flarup                                     
 5315,138256,KARNA                                   ,SE,+57:50:24,+011:51:36,  21, RR9,20090102,20211031,   56,Marcus Flarup                                     
 5315,902512,GOTEBORG/SAVE                           ,SE,+57:47:00,+011:53:00,  20, RR8,19820101,20021201,     ,                    
 5316,138234,SAVE                                    ,SE,+57:46:48,+011:52:48,  20, RR9,19440101,20021130,   56,Marcus Flarup                                     
 5316,138252,SAVE-SKALVISERED                        ,SE,+57:49:48,+011:55:12,  20, RR9,20021003,20071229,   56,Marcus Flarup                                     
 5316,138256,KARNA                                   ,SE,+57:50:24,+011:51:36,  21, RR9,20090102,20211031,   56,Marcus Flarup                                     
 5316,902512,GOTEBORG/SAVE                           ,SE,+57:47:00,+011:53:00,  20, RR8,19820101,20021201,     ,                    
 6114,138246,RISUNGS                                 ,SE,+57:49:12,+018:55:48,  20, RR9,19450102,19711020,   56,Marcus Flarup                                     
 6114,138270,FAROSUND                                ,SE,+57:52:12,+019:03:00,  20, RR9,19680812,19790630,   56,Marcus Flarup                                     
 6114,138286,FARO                                    ,SE,+57:54:00,+019:09:36,  13, RR9,19490101,20170831,   56,Marcus Flarup                                     
 6114,138302,FAROSUND_AR_A                           ,SE,+57:55:12,+018:57:36,  13, RR9,19950801,20211031,   56,Marcus Flarup                                     
 6117,138284,WESTO                                   ,SE,+57:53:24,+018:45:36,  20, RR9,19740704,19861228,   56,Marcus Flarup                                     
 6117,138302,FAROSUND_AR_A                           ,SE,+57:55:12,+018:57:36,  13, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5323,138286,FARO                                    ,SE,+57:54:00,+019:09:36,  13, RR9,19490101,20170831,   56,Marcus Flarup                                     
 5323,138302,FAROSUND_AR_A                           ,SE,+57:55:12,+018:57:36,  13, RR9,19950801,20211031,   56,Marcus Flarup                                     
 6119,138290,LOFTAHAMMAR                             ,SE,+57:54:00,+016:42:00,   3, RR9,19721011,19910525,   56,Marcus Flarup                                     
 6119,138312,HELLERO                                 ,SE,+57:57:00,+016:39:00,  10, RR9,19910601,20210930,   56,Marcus Flarup                                     
 5325,138246,RISUNGS                                 ,SE,+57:49:12,+018:55:48,  20, RR9,19450102,19711020,   56,Marcus Flarup                                     
 5325,138270,FAROSUND                                ,SE,+57:52:12,+019:03:00,  20, RR9,19680812,19790630,   56,Marcus Flarup                                     
 5325,138286,FARO                                    ,SE,+57:54:00,+019:09:36,  13, RR9,19490101,20170831,   56,Marcus Flarup                                     
